Country_Name,Year,fin1_t_a_1,fin1_t_a_2,fin18_t_d_1,fin18_t_d_2,FX_OWN_TOTL_FE_ZS,FX_OWN_TOTL_MA_ZS,IC_REG_COST_PC_FE_ZS,IC_REG_COST_PC_MA_ZS,IC_REG_DURS_FE,IC_REG_DURS_MA,IC_REG_PROC_FE,IC_REG_PROC_MA,NY_GDP_MKTP_CD,SG_CRT_TSTM_WT,SG_GEN_MNST_ZS,SG_GEN_PARL_ZS,SG_IND_WORK_EQ,SG_JOB_NOPN_EQ,SG_LAW_CHMR,SG_LAW_EQRM_WK,SG_LAW_LEVE_PU,SG_LAW_NODC_HR,SG_LAW_OBHB_MR,SG_LEG_DVAW,SG_LEG_MRRP,SG_LEG_SXHR,SG_LEG_SXHR_EM,SG_MMR_LEVE_EP,SG_OWN_PRRT_MR,SH_MMR_LEVE,SH_MMR_WAGE_ZS,SL_AGR_EMPL_FE_ZS,SL_AGR_EMPL_MA_ZS,SL_EMP_MPYR_FE_ZS,SL_EMP_MPYR_MA_ZS,SL_EMP_OWAC_FE_ZS,SL_EMP_OWAC_MA_ZS,SL_EMP_SELF_FE_ZS,SL_EMP_SELF_MA_ZS,SL_EMP_TOTL_SP_FE_ZS,SL_EMP_TOTL_SP_MA_ZS,SL_EMP_VULN_FE_ZS,SL_EMP_VULN_MA_ZS,SL_EMP_WORK_FE_ZS,SL_EMP_WORK_MA_ZS,SL_FAM_WORK_FE_ZS,SL_FAM_WORK_MA_ZS,SL_IND_EMPL_FE_ZS,SL_IND_EMPL_MA_ZS,SL_SRV_EMPL_FE_ZS,SL_SRV_EMPL_MA_ZS,SL_TLF_CACT_FE_ZS,SL_TLF_CACT_FM_ZS,SL_TLF_CACT_MA_ZS,SL_TLF_TOTL_FE_ZS,SL_UEM_TOTL_FE_ZS,SL_UEM_TOTL_MA_ZS,SP_POP_TOTL
Ethiopia,2008,..,..,..,..,..,..,31.1,31.1,19,19,11,11,27066912635.2228,..,9.5,21.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.4889984130859,80.5370025634766,0.211999997496605,0.957000017166138,28.7859992980957,63.1570014953613,92.4970016479492,88.3629989624023,72.0260009765625,87.9940032958984,92.2849998474121,87.4060020446777,7.50299978256226,11.6370000839233,63.4990005493164,24.2490005493164,9.125,6.70800018310547,20.3859996795654,12.7550001144409,74.0800018310547,82.8542655148651,89.4100036621094,46.020777970824,2.77300000190735,1.58299994468689,82916235
Ethiopia,2009,..,..,..,..,..,..,268.4,268.4,20,20,11,11,32437389116.038,1,..,21.9,0,0,..,0,1,0,0,1,..,..,1,0,1,90,100,69.5110015869141,80.1149978637695,0.199000000953674,0.919000029563904,29.3920001983643,62.8569984436035,92.2210006713867,87.9660034179688,71.6829986572266,87.6110000610352,92.0220012664795,87.0459976196289,7.77899980545044,12.0340003967285,62.6300010681152,24.1889991760254,8.98299980163574,6.82200002670288,21.5060005187988,13.0640001296997,73.947998046875,82.9264473909023,89.1729965209961,46.0270518599923,3.06299996376038,1.75100004673004,85233913
Ethiopia,2010,..,..,..,..,..,..,200.4,200.4,20,20,11,11,29933790334.3418,..,7.4,27.8,0,..,..,0,..,..,..,1,..,..,1,..,..,..,..,67.6689987182617,79.1589965820313,0.186000004410744,0.88400000333786,29.8649997711182,62.3479995727539,91.9199981689453,87.4779968261719,71.5230026245117,87.3379974365234,91.7339992523194,86.5939998626709,8.07999992370605,12.5220003128052,61.8689994812012,24.246000289917,9.00699996948242,7.07999992370605,23.3239994049072,13.7609996795654,73.8119964599609,83.0038395776696,88.9260025024414,46.0236962469996,3.1010000705719,1.78600001335144,87639964
Ethiopia,2011,..,..,..,..,..,..,189.1,189.1,40,40,13,13,31952763089.33,1,..,27.8,0,0,..,0,1,0,0,1,..,..,1,0,1,90,100,66.0759963989258,78.3830032348633,0.174999997019768,0.851999998092651,30.4160003662109,61.882999420166,91.5849990844727,86.9550018310547,71.4749984741211,87.2080001831055,91.4099998474121,86.1029987335205,8.41499996185303,13.0450000762939,60.9939994812012,24.2199993133545,9.01000022888184,7.36600017547607,24.9139995574951,14.25,73.6940002441406,83.0888566007083,88.693000793457,46.0097234888697,3.01099991798401,1.67499995231628,90139927
Ethiopia,2012,..,..,..,..,..,..,141.9,141.9,40,40,14,14,43310721414.0829,..,9.7,27.8,0,..,..,0,..,..,..,1,..,..,1,..,..,..,..,65.3369979858398,78.234001159668,0.165000006556511,0.818000018596649,31.1040000915527,61.6049995422363,91.245002746582,86.4909973144531,71.4329986572266,87.0589981079102,91.0800018310547,85.6719989776611,8.75500011444092,13.5089998245239,59.976001739502,24.0669994354248,8.89700031280518,7.52799987792969,25.7660007476807,14.2379999160767,73.5780029296875,83.1756414104302,88.4609985351563,45.9902812405507,2.91599988937378,1.58500003814697,92726971
Ethiopia,2013,..,..,..,..,..,..,105,105,39,39,14,14,47648211133.2183,1,..,27.8,0,0,..,0,1,0,0,1,..,1,1,0,1,90,100,63.5919990539551,77.2939987182617,0.155000001192093,0.791999995708466,31.6720008850098,61.1380004882813,90.8730010986328,85.9209976196289,71.302001953125,86.7730026245117,90.7169990539551,85.1289997100831,9.1269998550415,14.0790004730225,59.0449981689453,23.9909992218018,8.93200016021729,7.96799993515015,27.4759998321533,14.7379999160767,73.4690017700195,83.2670320027642,88.2330017089844,45.9719130107598,2.95000004768372,1.65499997138977,95385785
Ethiopia,2014,22.6220569610596,21.0040321350098,51.4013061523438,44.9829864501953,21.0040321350098,22.6220569610596,93.7,93.7,39,39,14,14,55612228233.5179,..,13,27.8,0,..,..,0,..,..,..,1,..,..,1,..,..,..,..,62.632999420166,76.2529983520508,0.158999994397163,0.805000007152557,31.5270004272461,60.8190002441406,90.6240005493164,85.4919967651367,71.5699996948242,86.4400024414063,90.4650001525879,84.6879997253418,9.37600040435791,14.5080003738403,58.9379997253418,23.8689994812012,9.38799953460693,8.85499954223633,27.9790000915527,14.8920001983643,73.6259994506836,83.8880227013762,87.7669982910156,46.1137097471047,2.79299998283386,1.51199996471405,98094253
Ethiopia,2015,..,..,..,..,..,..,79.1,79.1,35,35,14,14,64464547915.2698,1,12.5,38.8,0,0,1,0,1,0,0,1,0,1,1,0,1,90,100,61.6730003356934,75.0650024414063,0.162000000476837,0.818000018596649,31.3990001678467,60.4949989318848,90.3539962768555,85.0390014648438,71.8040008544922,86.052001953125,90.1919994354248,84.2209987640381,9.64599990844727,14.9610004425049,58.7929992675781,23.7259998321533,9.92800045013428,9.96599960327148,28.3980007171631,14.9680004119873,73.7880020141602,84.5213684826777,87.3010025024414,46.2648056004536,2.68899989128113,1.43099999427795,100835458
Ethiopia,2016,..,..,..,..,..,..,69.3,69.3,35,35,14,14,74271281810.8189,..,10,38.8,0,..,..,0,..,..,..,1,..,..,1,..,..,..,..,61.1459999084473,73.9449996948242,0.165999993681908,0.829999983310699,31.2940006256104,60.2270011901855,90.0820007324219,84.6169967651367,72.0329971313477,85.7369995117188,89.9160022735596,83.7870006561279,9.91800022125244,15.3830003738403,58.6220016479492,23.5599994659424,10.4029998779297,11.2760000228882,28.451000213623,14.7790002822876,73.9380035400391,85.0507340617887,86.9339981079102,46.3977019126479,2.57699990272522,1.37699997425079,103603501
Ethiopia,2017,40.9438743591309,29.0754318237305,64.5891036987305,59.9194602966309,29.0754318237305,40.9438743591309,57.8,57.8,33,33,12,12,81716326730.819,1,..,38.8,0,0,1,0,1,0,0,1,0,1,1,0,1,90,100,60.3059997558594,72.9290008544922,0.170000001788139,0.846000015735626,31.2770004272461,60.0419998168945,89.8470001220703,84.2269973754883,72.3059997558594,85.4209976196289,89.677001953125,83.3819999694824,10.1529998779297,15.7729997634888,58.4000015258789,23.3400001525879,10.6859998703003,12.0979995727539,29.007999420166,14.9729995727539,74.1070022583008,85.655013052369,86.5179977416992,46.556235154708,2.43099999427795,1.26699995994568,106400024
Ethiopia,2018,..,..,..,..,..,..,52.7,52.7,32,32,11,11,84355462494.0837,..,..,38.8,0,..,..,0,..,..,..,1,..,..,1,..,..,..,..,59.523998260498,71.9899978637695,0.172999992966652,0.853999972343445,31.2900009155273,59.8969993591309,89.5869979858398,83.8600006103516,72.443000793457,85.3990020751953,89.4140014648437,83.0069999694825,10.4130001068115,16.1399993896484,58.1240005493164,23.1100006103516,10.9840002059937,12.878999710083,29.492000579834,15.1309995651245,74.2360000610352,85.8179991060351,86.5039978027344,46.5894899036592,2.41599988937378,1.27699995040894,109224559
France,1999,..,..,..,..,..,..,..,..,..,..,..,..,1492647560196.04,..,..,10.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.97900009155273,5.2350001335144,2.18600010871887,6.45900011062622,3.90899991989136,7.79899978637695,8.92599964141846,14.7360000610352,41.7509994506836,56.5250015258789,6.7409999370575,8.276999771595,91.0739974975586,85.2639999389648,2.83200001716614,0.477999985218048,14.2779998779297,35.7210006713867,82.7429962158203,59.0439987182617,48.5130004882813,76.9156359400078,63.0730018615723,45.480389148171,13.9379997253418,10.3819999694824,60496718
France,2000,..,..,..,..,..,..,..,..,..,..,..,..,1362248940482.77,..,..,10.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.83899998664856,5.16900014877319,2.04999995231628,6.11600017547607,3.86700010299683,7.35500001907349,8.26500034332275,13.8900003433228,42.6580009460449,57.5250015258789,6.21399998664856,7.77400001883507,91.7350006103516,86.1100006103516,2.34699988365173,0.418999999761581,13.9589996337891,35.9679985046387,83.2020034790039,58.8619995117188,48.6049995422363,77.2587113887864,62.9119987487793,45.6098768981436,12.2340002059937,8.5629997253418,60912500
France,2001,..,..,..,..,..,..,..,..,..,..,..,..,1376465324384.79,..,..,10.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.82200002670288,5.05499982833862,1.98500001430511,5.93499994277954,3.86899995803833,6.96199989318848,7.91699981689453,13.2519998550415,43.2480010986328,58.1749992370605,5.93199992179871,7.31699988245964,92.0830001831055,86.7480010986328,2.06299996376038,0.354999989271164,13.8489999771118,35.6469993591309,83.3290023803711,59.298999786377,48.3460006713867,77.2682965729729,62.5690002441406,45.6302202669688,10.5459995269775,7.02299976348877,61357430
France,2002,..,..,..,..,..,..,..,..,..,..,..,..,1494286655373.61,..,..,12.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.77699995040894,5.21799993515015,1.92700004577637,5.79500007629395,3.76900005340576,7.03599977493286,7.68200016021729,13.2510004043579,43.7999992370605,57.9039993286133,5.75499999523163,7.45599976181984,92.318000793457,86.7490005493164,1.98599994182587,0.419999986886978,13.2469997406006,35.1450004577637,83.9759979248047,59.6380004882813,48.568000793457,77.3462031754456,62.7929992675781,45.6743728764735,9.81700038909912,7.78599977493286,61805267
France,2003,..,..,..,..,..,..,1.4,1.4,41,41,8,8,1840480812641.08,..,..,12.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.67600011825562,5.55800008773804,2.12400007247925,6.19099998474121,3.95000004768372,7.54400014877319,8.11100006103516,14.2889995574951,45.2529983520508,58.0629997253418,5.98600006103516,8.09800016880035,91.8889999389648,85.7109985351563,2.03600001335144,0.554000020027161,12.3009996414185,33.9179992675781,85.0230026245117,60.523998260498,49.8089981079102,79.2644656209512,62.8390007019043,46.3080571199917,9.14700031280518,7.59999990463257,62244886
France,2004,..,..,..,..,..,..,1.1,1.1,7,7,5,5,2115742488204.62,..,..,12.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.63800001144409,4.8899998664856,2.20600008964539,6.13899993896484,3.67600011825562,7.05700016021729,7.75099992752075,13.7399997711182,44.7770004272461,57.7140007019043,5.54500007629395,7.60100018978119,92.2490005493164,86.2600021362305,1.86899995803833,0.544000029563904,12.4139995574951,33.9799995422363,84.9489974975586,61.1300010681152,49.6940002441406,79.1381362207924,62.7939987182617,46.283005064938,9.89400005340576,8.09099960327148,62704895
France,2005,..,..,..,..,..,..,1.2,1.2,7,7,5,5,2196126103718.44,..,17.6,12.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.27600002288818,4.77299976348877,2.0789999961853,6.24900007247925,3.76099991798401,7.07000017166138,7.40000009536743,13.7910003662109,45.4630012512207,57.6619987487793,5.32099986076355,7.54100015759468,92.5999984741211,86.2089996337891,1.55999994277954,0.470999985933304,11.9689998626709,33.6430015563965,85.754997253418,61.5839996337891,50.117000579834,80.1166978424382,62.5550003051758,46.6035162192368,9.28600025177002,7.82100009918213,63179351
France,2006,..,..,..,..,..,..,1.1,1.1,7,7,5,5,2318593651988.46,..,..,12.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.22499990463257,5.00299978256226,2.08999991416931,6.47300004959106,4.18499994277954,7.46299982070923,7.74200010299683,14.4130001068115,45.5810012817383,57.359001159668,5.65199995040893,7.94099980592728,92.2580032348633,85.5869979858398,1.46700000762939,0.477999985218048,11.6140003204346,34.068000793457,86.1600036621094,60.9280014038086,50.1580009460449,80.5647489691071,62.257999420166,46.7421961210973,9.125,7.86999988555908,63621381
France,2007,..,..,..,..,..,..,1.1,1.1,7,7,5,5,2657213249384.07,..,..,18.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.14499998092651,4.57299995422363,2.27699995040894,6.23999977111816,4.00600004196167,7.52500009536743,7.3439998626709,14.0930004119873,46.4169998168945,57.5960006713867,5.06700003147125,7.85400009155273,92.6559982299805,85.9069976806641,1.06099998950958,0.328999996185303,11.4289999008179,33.4850006103516,86.427001953125,61.943000793457,50.5050010681152,81.306245627886,62.117000579834,46.9682744188568,8.09500026702881,7.27899980545044,64016225
France,2008,..,..,..,..,..,..,1,1,6.5,6.5,5,5,2918382891460.38,..,46.7,18.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.83299994468689,3.51500010490417,2.53600001335144,6.41800022125244,3.77999997138977,6.64900016784668,7.31300020217896,13.3500003814697,46.9090003967285,57.9179992675781,4.77599996328354,6.93200016021729,92.6869964599609,86.6500015258789,0.995999991893768,0.282999992370605,10.8489999771118,33.8969993591309,87.318000793457,62.5880012512207,50.685001373291,81.622302645304,62.0970001220703,47.0585278454171,7.44999980926514,6.72900009155273,64374984
France,2009,..,..,..,..,..,..,0.9,0.9,6.5,6.5,5,5,2690222283967.77,1,..,18.9,1,0,..,1,1,1,0,0,..,..,1,1,1,112,85,1.87899994850159,3.84500002861023,2.15799999237061,6.4980001449585,4.09200000762939,7.3730001449585,7.27400016784668,14.1379995346069,46.4819984436035,56.7360000610352,5.11600005626678,7.6390001475811,92.7259979248047,85.8619995117188,1.02400004863739,0.266000002622604,10.2030000686646,33.4939994812012,87.9179992675781,62.6609992980957,50.9690017700195,82.0386993335945,62.1279983520508,47.1770992060444,8.80300045013428,8.67800045013428,64707040
France,2010,..,..,..,..,..,..,0.9,0.9,6.5,6.5,5,5,2642609548930.36,..,26.3,18.9,1,..,..,1,..,..,..,0,..,..,1,..,..,..,..,1.76400005817413,3.8989999294281,2.08299994468689,6.5149998664856,4.60799980163574,8.11100006103516,7.55399990081787,14.9090003967285,46.3040008544922,56.5730018615723,5.47099977731705,8.39400005340577,92.4459991455078,85.0910034179688,0.862999975681305,0.282999992370605,10.0600004196167,32.8330001831055,88.1760025024414,63.2680015563965,50.9230003356934,82.1842401083497,61.9620018005371,47.2121020305692,9.06999969482422,8.69799995422363,65027507
France,2011,97.4892196655273,96.5725631713867,..,..,96.5725631713867,97.4892196655273,0.9,0.9,6.5,6.5,5,5,2861408170264.61,1,..,18.9,1,0,..,1,1,1,0,0,..,..,1,1,1,112,82,1.87300002574921,3.80900001525879,2.24300003051758,6.35599994659424,4.65000009536743,8.41800022125244,7.72499990463257,15.0190000534058,46.1419982910156,56.2890014648438,5.48200011253357,8.66300022602081,92.2750015258789,84.9810028076172,0.832000017166138,0.245000004768372,10.4399995803833,32.3619995117188,87.6869964599609,63.8289985656738,50.7729988098145,82.4986999012608,61.5439987182617,47.2987206596001,9.12199974060059,8.53899955749512,65342780
France,2012,..,..,..,..,..,..,0.9,0.9,6.5,6.5,5,5,2683825225092.63,..,20.8,26.9,1,..,..,1,..,..,..,1,..,..,1,..,..,..,..,1.83399999141693,3.86800003051758,2.19899988174438,6.21400022506714,4.71000003814697,8.31599998474121,7.61199998855591,14.7959995269775,46.1669998168945,55.8800010681152,5.41300004720688,8.58199998736381,92.3880004882813,85.2040023803711,0.703000009059906,0.266000002622604,10.1630001068115,31.9050006866455,88.0029983520508,64.2269973754883,50.9329986572266,82.5454181932186,61.7029991149902,47.3032558842012,9.35799980163574,9.4370002746582,65659809
France,2013,..,..,..,..,..,..,0.9,0.9,6.5,6.5,5,5,2811077725703.59,1,..,26.9,1,0,..,1,1,1,0,1,..,1,1,1,1,112,78,1.83800005912781,4.16599988937378,2.15300011634827,6.19299983978271,4.82499980926514,8.04300022125244,7.68100023269653,14.4420003890991,46.0820007324219,55.2669982910156,5.52799981832505,8.2480002194643,92.3190002441406,85.5579986572266,0.703000009059906,0.204999998211861,10.0340003967285,31.2509994506836,88.1289978027344,64.5830001831055,51.0810012817383,83.1477729839646,61.4339981079102,47.4789770962129,9.78699970245361,10.0380001068115,65998687
France,2014,97.7879180908203,95.4665832519531,70.4342422485352,64.0990982055664,95.4665832519531,97.7879180908203,0.9,0.9,4.5,4.5,5,5,2852165760630.27,..,48.6,26.2,1,..,..,1,..,..,..,1,..,..,1,..,..,..,..,1.64499998092651,3.91199994087219,2.02699995040894,6.21500015258789,5.38500022888184,8.30700016021729,8.12100028991699,14.710000038147,45.7369995117188,54.4389991760254,6.09400022029877,8.49500015377999,91.8789978027344,85.2900009155273,0.708999991416931,0.187999993562698,9.57299995422363,30.2719993591309,88.7829971313477,65.8160018920898,50.8330001831055,83.5436998688562,60.8460006713867,47.5949514122966,10.0240001678467,10.5290002822876,66316100
France,2015,..,..,..,..,..,..,0.8,0.8,4,4,5,5,2438207896251.84,1,50,26.2,1,0,1,1,1,1,0,1,1,1,1,1,1,112,100,1.6360000371933,3.73399996757507,2.19300007820129,6.12900018692017,5.32100009918213,8.37199974060059,8.16600036621094,14.6440000534058,45.7200012207031,54.1539993286133,5.97300010919571,8.51499974727631,91.8339996337891,85.3560028076172,0.65200001001358,0.14300000667572,9.29599952697754,30.2630004882813,89.0690002441406,66.0029983520508,50.7290000915527,83.5691824640432,60.7029991149902,47.6019812963459,9.87399959564209,10.7880001068115,66593366
France,2016,..,..,..,..,..,..,0.7,0.7,3.5,3.5,5,5,2471285607081.72,..,52.9,26.2,1,..,..,1,..,..,..,1,..,..,1,..,..,..,..,1.62199997901917,3.98300004005432,2.26699995994568,6.02400016784668,5.45900011062622,8.67000007629395,8.38700008392334,14.8599996566772,45.685001373291,54.2430000305176,6.12100011110306,8.83700007200242,91.6129989624023,85.1399993896484,0.662000000476837,0.166999995708466,9.17000007629395,30.1879997253418,89.2080001831055,65.8290023803711,50.6759986877441,83.8562340367806,60.431999206543,47.691896130234,9.84899997711182,10.2410001754761,66859768
France,2017,96.9788284301758,91.2871322631836,63.7117156982422,62.9354667663574,91.2871322631836,96.9788284301758,0.7,0.7,3.5,3.5,5,5,2586285406561.51,1,..,39,1,0,1,1,1,1,0,1,1,1,1,1,1,112,100,1.58399999141693,3.55200004577637,2.26399993896484,5.86499977111816,5.72499990463257,8.36400032043457,8.54500007629395,14.3760004043579,45.7299995422363,54.6310005187988,6.28199988603592,8.5100003182888,91.4550018310547,85.6240005493164,0.556999981403351,0.145999997854233,9.79100036621094,29.9330005645752,88.625,66.5149993896484,50.4379997253418,83.5979713453222,60.3339996337891,47.6216819534082,9.33500003814697,9.45199966430664,66865144
France,2018,..,..,..,..,..,..,0.7,0.7,3.5,3.5,5,5,2777535239277.98,..,..,39.6,1,..,..,1,..,..,..,1,..,..,1,..,..,..,..,1.557000041008,3.52600002288818,2.26600003242493,5.85400009155273,5.7039999961853,8.34899997711182,8.51700019836426,14.3459997177124,45.6889991760254,54.5540008544922,6.25,8.49299997091294,91.4830017089844,85.6539993286133,0.546000003814697,0.143999993801117,9.65200042724609,29.738000869751,88.7910003662109,66.7360000610352,50.3390007019043,83.8494225532579,60.0349998474121,47.7068135594766,9.23700046539307,9.12899971008301,66987244
Germany,1999,..,..,..,..,..,..,..,..,..,..,..,..,2199957383336.88,..,..,30.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.35199999809265,3.2590000629425,2.56900000572205,7.06400012969971,3.68600010871887,5.73600006103516,7.77899980545044,13.1149997711182,44.5419998168945,62.4469985961914,5.20900011062622,6.05100005865097,92.2210006713867,86.8850021362305,1.52300000190735,0.314999997615814,18.4909992218018,45.6110000610352,79.1569976806641,51.1290016174316,49.0740013122559,71.8569745999272,68.2939987182617,43.600728168109,9.23600006103516,8.5600004196167,82100243
Germany,2000,..,..,..,..,..,..,..,..,..,..,..,..,1949953934033.54,..,..,30.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.11100006103516,3.04500007629395,2.5789999961853,6.9229998588562,3.82500004768372,5.98600006103516,7.82600021362305,13.2290000915527,45.0060005187988,62.5639991760254,5.24700009822846,6.3060000538826,92.1740036010742,86.7710037231445,1.42200005054474,0.319999992847443,18.2800006866455,45.314998626709,79.6100006103516,51.640998840332,49.064998626709,72.4313554384554,67.7399978637695,43.744510483621,8.27299976348877,7.64099979400635,82211508
Germany,2001,..,..,..,..,..,..,..,..,..,..,..,..,1950648769574.94,..,..,31.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.06699991226196,3.04800009727478,2.65700006484985,6.88000011444092,3.73099994659424,5.86999988555908,8.52000045776367,13.1909999847412,45.5219993591309,61.9720001220703,5.86399984359741,6.31099990010261,91.4800033569336,86.8089981079102,2.13299989700317,0.441000014543533,17.8799991607666,44.5139999389648,80.0540008544922,52.4370002746582,49.3619995117188,73.4651934361616,67.1910018920898,44.0451431513323,7.78000020980835,7.76700019836426,82349925
Germany,2002,..,..,..,..,..,..,..,..,..,..,..,..,2079136081309.99,..,..,32.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.96399998664856,2.90499997138977,2.60400009155273,6.85300016403198,3.76399993896484,6.03800010681152,8.29100036621094,13.3319997787476,45.5540008544922,60.8639984130859,5.68699991703033,6.47900012135505,91.7089996337891,86.6679992675781,1.92299997806549,0.441000014543533,17.6159992218018,44.1790008544922,80.4199981689453,52.9160003662109,49.6300010681152,74.4513264886508,66.661003112793,44.3255546288582,8.21399974822998,8.69600009918213,82488495
Germany,2003,..,..,..,..,..,..,6.1,6.1,45,45,9,9,2505733634311.51,..,..,32.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.83000004291534,2.90799999237061,2.53699994087219,6.99900007247925,4.01000022888184,6.48999977111816,8.24400043487549,13.9040002822876,45.3470001220703,59.6139984130859,5.70800018310547,6.90399977564811,91.7559967041016,86.0960006713867,1.69799995422363,0.414000004529953,16.9209995269775,43.1189994812012,81.2490005493164,53.9739990234375,49.9860000610352,75.3141449336605,66.370002746582,44.5611411891299,9.2810001373291,10.1800003051758,82534176
Germany,2004,..,..,..,..,..,..,6.1,6.1,45,45,9,9,2819245095604.67,..,..,32.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.70299994945526,2.88700008392334,2.66599988937378,7.21700000762939,4.22700023651123,7.02500009536743,8.80700016021729,14.7340002059937,44.7900009155273,58.4770011901855,6.14100027084351,7.51700010895729,91.193000793457,85.265998840332,1.91400003433228,0.492000013589859,17.0090007781982,42.8800010681152,81.2880020141602,54.2330017089844,49.8089981079102,75.5953165992046,65.8889999389648,44.6060656801307,10.0769996643066,11.25,82516260
Germany,2005,..,..,..,..,..,..,4.9,4.9,22,22,9,9,2861410272354.18,..,46.2,31.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.73300004005432,2.89400005340576,2.61500000953674,6.78299999237061,4.85799980163574,7.46799993515015,9.41699981689453,14.7609996795654,45.1809997558594,59.1129989624023,6.80299985408783,7.97799992561341,90.5830001831055,85.2389984130859,1.94500005245209,0.509999990463257,16.0179996490479,41.0769996643066,82.2490005493164,56.0289993286133,50.701000213623,75.9986841572579,66.7129974365234,44.6934525376922,10.8870000839233,11.3929996490479,82469422
Germany,2006,..,..,..,..,..,..,5.3,5.3,22,22,9,9,3002446368084.31,..,..,31.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.60500001907349,2.81299996376038,2.59999990463257,6.7519998550415,4.89599990844727,7.33099985122681,9.24100017547607,14.5190000534058,46.2509994506836,59.7910003662109,6.6399998664856,7.76799985766411,90.7590026855469,85.4810028076172,1.74399995803833,0.437000006437302,16.0149993896484,40.8530006408691,82.379997253418,56.3339996337891,51.4889984130859,77.2331116661976,66.6669998168945,45.04886294019,10.1730003356934,10.3129997253418,82376451
Germany,2007,..,..,..,..,..,..,5.8,5.8,18,18,9,9,3439953462907.2,..,..,31.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.61199998855591,2.79099988937378,2.51500010490417,6.74700021743774,4.94099998474121,7.0789999961853,9.23200035095215,14.2639999389648,47.439998626709,61.0960006713867,6.71700000762939,7.5160000026226,90.7679977416992,85.7360000610352,1.77600002288818,0.437000006437302,15.9540004730225,41.3720016479492,82.4339981079102,55.8370018005371,52.0149993896484,77.8621021560428,66.8040008544922,45.2093333679023,8.79500007629395,8.54500007629395,82266372
Germany,2008,..,..,..,..,..,..,5.8,5.8,17.5,17.5,9,9,3752365607148.09,..,33.3,32.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.32099997997284,2.16799998283386,2.50099992752075,6.63500022888184,4.82999992370605,6.93300008773804,8.84200000762939,13.9750003814697,48.1440010070801,61.7589988708496,6.34099996089935,7.34000009298325,91.1579971313477,86.0250015258789,1.5110000371933,0.407000005245209,15.0089998245239,41.1679992675781,83.6699981689453,56.6640014648438,52.1319999694824,78.1472053439385,66.7099990844727,45.2609893798743,7.64900016784668,7.42199993133545,82110097
Germany,2009,..,..,..,..,..,..,4.9,4.9,17.5,17.5,9,9,3418005001389.27,1,..,32.8,1,1,..,0,1,1,0,1,..,..,1,0,1,98,100,1.24500000476837,2.04999995231628,2.53399991989136,6.76599979400635,4.88500022888184,7.16499996185303,8.4399995803833,14.2399997711182,48.693000793457,61.1790008544922,5.9060002565384,7.47499996423722,91.5599975585938,85.7600021362305,1.02100002765656,0.310000002384186,14.5629997253418,40.765998840332,84.1910018920898,57.1839981079102,52.5320014953613,78.9088715193099,66.572998046875,45.4625791817766,7.30900001525879,8.10200023651123,81902307
Germany,2010,..,..,..,..,..,..,5,5,14.5,14.5,9,9,3417094562648.95,..,33.3,32.8,1,..,..,0,..,..,..,1,..,..,1,..,..,..,..,1.19700002670288,2.02900004386902,2.56599998474121,6.7979998588562,4.96299982070923,7.13899993896484,8.42000007629395,14.2370004653931,49.3610000610352,61.568000793457,5.85399979352951,7.43899995088577,91.5800018310547,85.7630004882813,0.890999972820282,0.300000011920929,14.2670001983643,40.1860008239746,84.536003112793,57.7849998474121,52.7890014648438,79.4285409914804,66.4609985351563,45.5871854408338,6.49399995803833,7.36199998855591,81776930
Germany,2011,97.5362243652344,98.7045364379883,..,..,98.7045364379883,97.5362243652344,4.8,4.8,14.5,14.5,9,9,3757698281117.55,1,..,32.9,1,1,..,0,1,1,0,1,..,..,1,0,1,98,100,1.17700004577637,2.04200005531311,2.49300003051758,6.71400022506714,5.10699987411499,7.31400012969971,8.48600006103516,14.3719997406006,50.6640014648438,62.7050018310547,5.99399989843369,7.65800014138222,91.5139999389648,85.6279983520508,0.887000024318695,0.34400001168251,14.1909999847412,40.1910018920898,84.6309967041016,57.7669982910156,53.6580009460449,80.4106072931428,66.7300033569336,45.8636698381119,5.57999992370605,6.0310001373291,80274983
